PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,FirstName,LastName,CabinSector,CabinRoom,CabinClass
1638_01,Earth,False,E/119/S,TRAPPIST-1e,19.0,False,414.0,0.0,66.0,307.0,0.0,Roydo Ballocks,0,Roydo,Ballocks,E,119,S
1640_01,Earth,False,G/262/P,TRAPPIST-1e,21.0,False,305.0,0.0,1.0,618.0,2.0,Essara Scotterkins,1,Essara,Scotterkins,G,262,P
1644_01,Earth,False,F/327/P,55 Cancri e,14.0,False,0.0,2.0,0.0,0.0,794.0,Lavey Waltonnedy,0,Lavey,Waltonnedy,F,327,P
1645_01,*MISSING*,True,*MISSING*,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Andace Thonyderson,0,Andace,Thonyderson,*MISSING*,*MISSING*,*MISSING*
1646_01,Earth,False,G/264/P,TRAPPIST-1e,34.0,False,0.0,0.0,885.0,0.0,0.0,Marily Monroellynn,1,Marily,Monroellynn,G,264,P
1647_01,Earth,False,F/328/P,TRAPPIST-1e,33.0,False,954.0,0.0,10.0,3.0,2.0,Juanna Fisheparks,0,Juanna,Fisheparks,F,328,P
1649_01,Earth,True,G/265/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Hinglendez,0,Diandi,Hinglendez,G,265,P
1650_01,Earth,True,G/258/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Walla Hodes,1,Walla,Hodes,G,258,S
1651_01,Earth,True,G/266/P,PSO J318.5-22,43.0,False,0.0,0.0,0.0,-63.32649169244951,0.0,Camina Wonglasquez,0,Camina,Wonglasquez,G,266,P
1651_02,Earth,False,G/266/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Ebonyd Lynnerett,1,Ebonyd,Lynnerett,G,266,P
1651_03,Earth,True,G/266/P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Wonglasquez,1,Deanny,Wonglasquez,G,266,P
1653_01,Europa,False,A/19/S,*MISSING*,47.0,False,4.0,1303.0,830.0,774.0,2.0,Phernar Oderient,0,Phernar,Oderient,A,19,S
1655_01,Earth,False,*MISSING*,TRAPPIST-1e,28.0,False,3202.0,-76.04583138201497,0.0,0.0,5.0,Karay Dicksons,0,Karay,Dicksons,*MISSING*,*MISSING*,*MISSING*
1655_02,Earth,False,F/310/S,TRAPPIST-1e,40.0,False,0.0,807.0,0.0,0.0,0.0,Nadie Dicksons,1,Nadie,Dicksons,F,310,S
1656_01,Earth,False,F/311/S,TRAPPIST-1e,17.0,False,1.0,160.0,37.0,0.0,213.48463817716527,Keithy Mallerez,0,Keithy,Mallerez,F,311,S
1657_01,Earth,False,G/267/P,TRAPPIST-1e,21.0,False,0.0,0.0,218.0,109.0,5321.0,Shally Alest,0,Shally,Alest,G,267,P
1658_01,Mars,False,F/312/S,TRAPPIST-1e,29.58219335378364,False,1150.0,0.0,6.0,4.0,0.0,Sallos Part,1,Sallos,Part,F,312,S
1659_01,Earth,False,F/313/S,TRAPPIST-1e,41.0,False,0.0,82.0,3.0,0.0,718.0,Rayle Pugherman,0,Rayle,Pugherman,F,313,S
1660_01,Earth,*MISSING*,E/122/S,TRAPPIST-1e,20.0,False,0.0,1.0,0.0,905.0,0.0,Estina Cardner,0,Estina,Cardner,E,122,S
1661_01,Europa,False,A/20/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Arin Fringh,0,Arin,Fringh,A,20,S
1661_02,Europa,False,A/20/S,TRAPPIST-1e,57.0,False,0.0,62.0,0.0,2136.0,178.0,Almino Earmeter,0,Almino,Earmeter,A,20,S
1661_03,Europa,True,A/20/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Quarkib Fringh,1,Quarkib,Fringh,A,20,S
1661_04,Europa,False,A/20/S,TRAPPIST-1e,37.0,False,0.0,2390.0,0.0,1306.0,1085.20126858883,Branev Fringh,0,Branev,Fringh,A,20,S
1662_01,Earth,False,F/314/S,PSO J318.5-22,20.0,False,127.0,0.0,0.0,542.0,0.0,Wenise Sterson,0,Wenise,Sterson,F,314,S
1663_01,Earth,True,G/268/P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Carita Villenson,1,Carita,Villenson,G,268,P
1666_01,Europa,False,D/59/S,TRAPPIST-1e,38.0,False,158.0,787.0,2820.0,934.9431852098464,86.0,Askedus Retefule,1,Askedus,Retefule,D,59,S
1668_01,Earth,False,F/316/S,TRAPPIST-1e,22.0,False,2.0,0.0,6.0,101.0,536.0,Millia Watsongley,0,Millia,Watsongley,F,316,S
1669_01,Mars,False,F/317/S,TRAPPIST-1e,31.0,False,2436.0,0.0,147.0,16.0,0.0,Flams Spane,0,Flams,Spane,F,317,S
1669_02,Mars,True,F/317/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Spuffs Spane,1,Spuffs,Spane,F,317,S
1669_03,Mars,False,F/317/S,55 Cancri e,21.0,False,1481.0,0.0,881.0,0.0,0.0,Pokix Perte,0,Pokix,Perte,F,317,S
1670_01,Earth,False,G/269/P,TRAPPIST-1e,49.0,False,0.0,67.0,213.0,2.0,1442.0,Aleen Sancasey,0,Aleen,Sancasey,G,269,P
1670_02,Earth,True,G/269/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Jordy Sancasey,0,Jordy,Sancasey,G,269,P
1671_01,Europa,False,B/73/S,55 Cancri e,36.70549436469785,False,0.0,859.0,0.0,6704.0,64.0,Muonan Mosteraked,0,Muonan,Mosteraked,B,73,S
1672_01,Earth,False,F/318/S,TRAPPIST-1e,29.0,False,7.0,0.0,0.0,797.0,0.0,Elicia Solivers,0,Elicia,Solivers,F,318,S
1673_01,Earth,False,F/330/P,55 Cancri e,16.0,False,876.0,0.0,5.0,1.0,16.0,Benny Perrerojass,0,Benny,Perrerojass,F,330,P
1674_01,Earth,True,G/260/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,G,260,S
1676_01,Earth,True,G/270/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Staffersby,0,Pennie,Staffersby,G,270,P
1677_01,Earth,False,E/103/P,TRAPPIST-1e,19.0,False,5.0,87.0,0.0,0.0,260.2228484070564,Warry Robins,0,Warry,Robins,E,103,P
1681_01,Earth,False,G/261/S,TRAPPIST-1e,34.0,False,1.0,89.0,0.0,793.0,0.0,Tonia Englence,0,Tonia,Englence,G,261,S
1682_01,Mars,True,F/331/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Miten Watte,1,Miten,Watte,F,331,P
1685_01,Earth,False,*MISSING*,55 Cancri e,51.0,False,0.0,260.0,91.0,0.0,264.0,Sanda Dillestron,0,Sanda,Dillestron,*MISSING*,*MISSING*,*MISSING*
1685_02,Earth,False,G/272/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Vana Dillestron,0,Vana,Dillestron,G,272,P
1685_03,Earth,True,G/272/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Camina Dillestron,1,Camina,Dillestron,G,272,P
1687_01,Mars,False,F/334/P,TRAPPIST-1e,26.0,True,714.0,450.0,208.0,0.0,44.0,Bases Batte,0,Bases,Batte,F,334,P
1688_01,Earth,False,E/124/S,TRAPPIST-1e,27.0,False,233.0,554.0,0.0,0.0,0.0,Tyle Webstenson,0,Tyle,Webstenson,E,124,S
1688_02,Earth,True,*MISSING*,TRAPPIST-1e,7.0,False,-23.562857575415762,0.0,0.0,0.0,0.0,Claura Webstenson,0,Claura,Webstenson,*MISSING*,*MISSING*,*MISSING*
1688_03,Earth,True,G/262/S,TRAPPIST-1e,19.0,False,-133.42345699983065,0.0,0.0,0.0,0.0,Line Webstenson,1,Line,Webstenson,G,262,S
1690_01,Earth,False,F/335/P,TRAPPIST-1e,28.0,False,0.0,26.0,88.0,5.0,754.0,Heryle Paulllegory,0,Heryle,Paulllegory,F,335,P
1691_01,Mars,False,F/321/S,TRAPPIST-1e,27.0,False,3482.0,1234.0,1155.0,0.0,0.0,Sesh Giba,0,Sesh,Giba,F,321,S
1694_01,Earth,True,G/263/S,PSO J318.5-22,31.0,False,0.0,-251.2458507884113,0.0,0.0,0.0,Iria Chavezalez,1,Iria,Chavezalez,G,263,S
1695_01,Earth,False,G/264/S,TRAPPIST-1e,26.0,False,324.0,0.0,201.0,2.0,256.0,Fredy Moraleney,0,Fredy,Moraleney,G,264,S
1696_01,Europa,False,B/55/P,TRAPPIST-1e,43.0,False,0.0,760.0,17.0,15331.0,427.0,Alam Iderinelay,0,Alam,Iderinelay,B,55,P
1697_01,Earth,False,G/274/P,TRAPPIST-1e,23.0,*MISSING*,0.0,13.0,0.0,773.0,0.0,Hollie Blainson,0,Hollie,Blainson,G,274,P
1698_01,*MISSING*,True,E/125/S,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Cakes Make,1,Cakes,Make,E,125,S
1699_01,Earth,False,F/336/P,55 Cancri e,47.0,False,0.0,574.0,0.0,0.0,68.0,Sall Barkeretton,1,Sall,Barkeretton,F,336,P
1700_01,Europa,True,B/74/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Zavior Waring,1,Zavior,Waring,B,74,S
1700_02,Europa,False,B/74/S,TRAPPIST-1e,64.0,False,0.0,4.0,0.0,6200.0,622.0,Solaron Waring,0,Solaron,Waring,B,74,S
1704_01,Mars,False,D/60/S,TRAPPIST-1e,13.0,False,1112.0,0.0,687.0,0.0,3.0,Tors Breke,0,Tors,Breke,D,60,S
1704_02,Mars,False,D/60/S,55 Cancri e,18.0,False,86.0,1164.0,516.0,0.0,0.0,Allota Fincy,1,Allota,Fincy,D,60,S
1705_01,Mars,False,E/126/S,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,Barave Chake,0,Barave,Chake,E,126,S
1708_01,Earth,False,F/338/P,PSO J318.5-22,70.0,False,0.0,3.0,1.0,2.0,1290.0,Lavey Hopez,0,Lavey,Hopez,F,338,P
1709_01,Mars,False,F/326/S,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,Jurbet Minen,0,Jurbet,Minen,F,326,S
1709_02,Mars,False,D/61/S,TRAPPIST-1e,23.0,False,2210.0,0.0,89.0,0.0,0.0,Bet Minen,1,Bet,Minen,D,61,S
1709_03,Mars,False,*MISSING*,TRAPPIST-1e,35.0,False,1313.0,0.0,24.0,0.0,1.0,Bleark Minen,0,Bleark,Minen,*MISSING*,*MISSING*,*MISSING*
1709_04,Mars,False,E/127/S,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,Donut Minen,0,Donut,Minen,E,127,S
1709_05,Mars,True,F/326/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Fams Minen,1,Fams,Minen,F,326,S
1709_06,Mars,False,D/61/S,TRAPPIST-1e,15.0,False,1554.0,0.0,646.0,20.0,1241.0,Tyog Minen,0,Tyog,Minen,D,61,S
1709_07,Mars,False,F/326/S,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,Cocowl Minen,0,Cocowl,Minen,F,326,S
1710_01,Earth,True,G/276/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Mcgowaymond,1,Andrey,Mcgowaymond,G,276,P
1711_01,Earth,*MISSING*,F/327/S,TRAPPIST-1e,51.0,False,437.0,244.0,908.0,825.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,F,327,S
1712_01,Mars,*MISSING*,F/339/P,TRAPPIST-1e,17.0,False,139.0,0.0,959.0,21.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,F,339,P
1712_02,Mars,False,F/339/P,TRAPPIST-1e,27.0,False,103.0,1.0,49.0,2421.0,24.0,Cinets Pamca,0,Cinets,Pamca,F,339,P
1713_01,Earth,False,G/277/P,TRAPPIST-1e,43.0,False,84.0,726.0,2.0,0.0,0.0,Calvia Dyers,0,Calvia,Dyers,G,277,P
1714_01,Earth,False,G/265/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Lorian Parsoney,0,Lorian,Parsoney,G,265,S
1715_01,Earth,True,G/266/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Camily Mirandry,0,Camily,Mirandry,G,266,S
1717_01,Earth,False,E/105/P,TRAPPIST-1e,40.0,False,813.0,0.0,473.0,236.0,0.0,Alicey Franankson,1,Alicey,Franankson,E,105,P
1717_02,Earth,False,E/105/P,TRAPPIST-1e,38.0,False,4.0,0.0,0.0,0.0,1679.0,Yola Fielsenders,0,Yola,Fielsenders,E,105,P
1718_01,Earth,True,*MISSING*,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Elindy Reyervaney,1,Elindy,Reyervaney,*MISSING*,*MISSING*,*MISSING*
1719_01,Earth,True,G/278/P,TRAPPIST-1e,13.0,False,0.0,0.0,164.91125140982814,0.0,0.0,Kerryn Savaraldez,0,Kerryn,Savaraldez,G,278,P
1721_01,Earth,False,F/341/P,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,Frandy Alest,0,Frandy,Alest,F,341,P
1723_01,Earth,False,E/128/S,TRAPPIST-1e,15.0,*MISSING*,852.0,0.0,0.0,135.0,0.0,Ivaney Holcompson,0,Ivaney,Holcompson,E,128,S
1724_01,Europa,False,A/21/S,55 Cancri e,59.0,False,8.0,1563.0,0.0,73.0,31.0,Hekark Diateous,1,Hekark,Diateous,A,21,S
1725_01,Earth,False,F/328/S,TRAPPIST-1e,24.0,False,0.0,201.0,0.0,0.0,603.0,Breney Wheelez,0,Breney,Wheelez,F,328,S
1727_01,Mars,True,F/342/P,*MISSING*,28.210405091355554,False,0.0,0.0,0.0,0.0,0.0,Gibil Barte,1,Gibil,Barte,F,342,P
1727_02,Mars,False,D/54/P,55 Cancri e,52.0,False,1279.0,0.0,1061.0,359.0,0.0,Emoles Barte,0,Emoles,Barte,D,54,P
1728_01,Earth,False,G/280/P,TRAPPIST-1e,38.0,False,553.0,0.0,0.0,87.0,243.0,Elle Bakerson,0,Elle,Bakerson,G,280,P
1729_01,Earth,False,F/343/P,TRAPPIST-1e,26.0,False,21.0,0.0,499.0,568.0,0.0,Billya Merce,1,Billya,Merce,F,343,P
1730_01,Earth,False,E/106/P,55 Cancri e,17.0,False,68.0,0.0,0.0,0.0,795.0,Elson Curton,1,Elson,Curton,E,106,P
1731_01,Earth,True,G/281/P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Alfrey Santry,1,Alfrey,Santry,G,281,P
1731_02,Earth,False,G/281/P,55 Cancri e,20.0,False,1.0,808.0,0.0,0.0,0.0,Lestie Santry,1,Lestie,Santry,G,281,P
1733_01,Earth,False,F/344/P,TRAPPIST-1e,15.0,False,1336.0,108.0,0.0,0.0,0.0,Stevey Chanan,0,Stevey,Chanan,F,344,P
1734_01,Earth,True,G/283/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Guadae Patrichane,1,Guadae,Patrichane,G,283,P
1736_01,Earth,True,G/284/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Therry Blancoy,0,Therry,Blancoy,G,284,P
1738_01,Earth,False,E/129/S,TRAPPIST-1e,18.0,False,0.0,0.0,19.0,467.0,220.85977937744505,Rosey Sawyerson,0,Rosey,Sawyerson,E,129,S
1738_02,Earth,True,G/268/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Wenny Sawyerson,1,Wenny,Sawyerson,G,268,S
1739_01,Earth,True,G/269/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Wine Jarvey,1,Wine,Jarvey,G,269,S
1740_01,Earth,False,G/270/S,TRAPPIST-1e,22.0,False,762.0,13.0,10.0,0.0,0.0,Eillis Torrez,0,Eillis,Torrez,G,270,S
1742_01,Mars,False,D/55/P,PSO J318.5-22,34.0,True,49.0,478.0,387.0,0.0,0.0,Anack Trad,0,Anack,Trad,D,55,P
1745_01,Europa,False,E/130/S,TRAPPIST-1e,28.0,False,0.0,1310.0,0.0,221.0,6064.0,*MISSING*,0,*MISSING*,*MISSING*,E,130,S
1746_01,Mars,True,F/331/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Clers Bache,1,Clers,Bache,F,331,S
1747_01,Earth,False,G/271/S,55 Cancri e,19.0,False,0.0,0.0,496.0,13.0,0.0,Line Santantines,1,Line,Santantines,G,271,S
1748_01,Earth,False,G/287/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,2.0,807.0,Jeresa Burchrison,0,Jeresa,Burchrison,G,287,P
1748_02,Earth,False,G/287/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Erice Burchrison,0,Erice,Burchrison,G,287,P
1748_03,Earth,False,G/287/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Keithy Burchrison,1,Keithy,Burchrison,G,287,P
1749_01,Earth,True,G/288/P,PSO J318.5-22,59.0,False,0.0,0.0,0.0,0.0,0.0,Monald Coley,0,Monald,Coley,G,288,P
1752_01,Earth,False,F/333/S,55 Cancri e,15.0,False,1006.0,1.0,0.0,0.0,308.0,Dell Chavezalez,1,Dell,Chavezalez,F,333,S
1753_01,Earth,True,G/272/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Amela Moodson,1,Amela,Moodson,G,272,S
1755_01,Earth,True,G/273/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Leneva Mulley,0,Leneva,Mulley,G,273,S
1757_01,Earth,False,F/334/S,TRAPPIST-1e,67.0,False,26.0,809.0,0.0,39.0,26.0,Juline Bradamss,0,Juline,Bradamss,F,334,S
1758_01,Earth,False,G/274/S,TRAPPIST-1e,55.0,False,587.0,0.0,0.0,318.0,3.0,Maril Fielsenders,0,Maril,Fielsenders,G,274,S
1760_01,Earth,False,F/336/S,TRAPPIST-1e,50.0,False,742.0,21.0,10.0,26.0,4.0,Elicey Cardsay,0,Elicey,Cardsay,F,336,S
1761_01,Earth,False,F/347/P,55 Cancri e,23.0,False,145.0,490.0,17.0,49.0,1.0,Ine Sweekstarks,0,Ine,Sweekstarks,F,347,P
1762_01,Earth,False,E/132/S,PSO J318.5-22,21.0,False,2400.0,7.0,0.0,20.0,0.0,Sylvin Casez,1,Sylvin,Casez,E,132,S
1762_02,Earth,False,G/275/S,*MISSING*,15.0,False,104.0,498.83190042444124,0.0,174.0,253.0,Thery Casez,0,Thery,Casez,G,275,S
1763_01,Europa,False,E/133/S,TRAPPIST-1e,41.0,False,0.0,3240.0,0.0,59.0,0.0,Diskeon Stering,1,Diskeon,Stering,E,133,S
1764_01,Mars,True,F/337/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Gies Laai,1,Gies,Laai,F,337,S
1764_02,Mars,False,E/134/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cin Laai,0,Cin,Laai,E,134,S
1766_01,Earth,False,F/338/S,55 Cancri e,21.0,False,112.0,0.0,0.0,0.0,1333.0,Ronne Adavisons,0,Ronne,Adavisons,F,338,S
1767_01,Europa,True,C/65/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hekaron Gleroling,1,Hekaron,Gleroling,C,65,S
1767_02,Europa,False,C/65/S,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,Decruxa Stewder,1,Decruxa,Stewder,C,65,S
1767_03,Europa,False,C/65/S,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,Coxatik Gleroling,1,Coxatik,Gleroling,C,65,S
1767_04,Europa,True,C/65/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Coxah Gleroling,1,Coxah,Gleroling,C,65,S
1768_01,Earth,False,G/276/S,TRAPPIST-1e,24.755933512361956,False,0.0,24.0,0.0,732.0,0.0,Artis Beckeey,0,Artis,Beckeey,G,276,S
1769_01,Mars,True,F/339/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Choney Sinda,1,Choney,Sinda,F,339,S
1770_01,Europa,True,B/75/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Tauxon Wincer,1,Tauxon,Wincer,B,75,S
1771_01,Earth,False,G/291/P,TRAPPIST-1e,35.0,False,0.0,338.0,436.0,429.75469028841457,0.0,Antone Cardner,1,Antone,Cardner,G,291,P
1772_01,Mars,False,F/348/P,TRAPPIST-1e,30.0,False,1220.0,0.0,49.0,39.0,0.0,Cheats Butty,0,Cheats,Butty,F,348,P
1774_01,Mars,True,E/135/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Anakes Canie,1,Anakes,Canie,E,135,S
1775_01,Earth,False,G/277/S,TRAPPIST-1e,43.0,False,0.0,0.0,870.0,0.0,14.0,Murie Mejiaddox,1,Murie,Mejiaddox,G,277,S
1776_01,Earth,False,G/278/S,TRAPPIST-1e,21.0,False,0.0,0.0,809.0,0.0,0.0,Lynnon Wolffy,0,Lynnon,Wolffy,G,278,S
1778_01,Earth,True,G/279/S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Stanya Adkinson,0,Stanya,Adkinson,G,279,S
1779_01,Earth,False,F/349/P,55 Cancri e,37.0,False,164.0,603.0,0.0,0.0,11.0,Evan Hermanapp,1,Evan,Hermanapp,F,349,P
1781_01,Europa,False,C/66/S,55 Cancri e,28.0,False,0.0,11026.0,0.0,0.0,12.0,Alballa Brailidy,1,Alballa,Brailidy,C,66,S
1782_01,Earth,True,*MISSING*,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Stald Moodson,0,Stald,Moodson,*MISSING*,*MISSING*,*MISSING*
1782_02,Earth,False,F/341/S,TRAPPIST-1e,40.0,*MISSING*,596.0,256.8914020594407,135.0,73.0,0.0,Carold Moodson,0,Carold,Moodson,F,341,S
1783_01,Earth,False,G/281/S,55 Cancri e,42.0,False,28.0,0.0,0.0,0.0,591.0,Carma Garnettiz,0,Carma,Garnettiz,G,281,S
1783_02,Earth,True,G/281/S,PSO J318.5-22,21.0,False,0.0,0.0,0.0,-165.92864079323954,0.0,Francy Garnettiz,0,Francy,Garnettiz,G,281,S
1785_01,Mars,True,E/107/P,55 Cancri e,31.0,False,0.0,0.0,0.0,-173.23754142738153,0.0,Miten Kniva,0,Miten,Kniva,E,107,P
1786_01,Earth,False,F/342/S,TRAPPIST-1e,51.0,False,28.0,94.0,0.0,34.0,638.0,Violey Jacostaney,0,Violey,Jacostaney,F,342,S
1792_01,Mars,False,F/352/P,TRAPPIST-1e,73.0,False,27.0,2.0,71.0,1208.0,0.0,Duckes Brazo,0,Duckes,Brazo,F,352,P
1796_01,Europa,True,C/67/S,TRAPPIST-1e,26.0,*MISSING*,0.0,0.0,0.0,0.0,0.0,Alcyon Hariourcal,1,Alcyon,Hariourcal,C,67,S
1797_01,Europa,True,B/57/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Blanspe,1,Dhenar,Blanspe,B,57,P
1798_01,Earth,False,E/137/S,TRAPPIST-1e,39.0,False,1.0,275.0,33.0,376.0,105.0,Bel Mcfarley,0,Bel,Mcfarley,E,137,S
1799_01,Earth,False,G/295/P,TRAPPIST-1e,19.0,*MISSING*,5.0,639.0,0.0,84.0,180.0,Shalle Leonaldez,0,Shalle,Leonaldez,G,295,P
1800_01,Earth,False,G/283/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Jarena Goffey,1,Jarena,Goffey,G,283,S
1800_02,Earth,True,G/283/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Goffey,0,Nelle,Goffey,G,283,S
1800_03,Earth,True,G/283/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Vick Goffey,0,Vick,Goffey,G,283,S
1800_04,Earth,False,G/283/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Annah Morsentley,1,Annah,Morsentley,G,283,S
1800_05,Earth,True,G/283/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Goffey,1,Wandy,Goffey,G,283,S
1802_01,Earth,False,E/109/P,TRAPPIST-1e,33.0,False,0.0,0.0,2.0,787.0,1.0,Alley Brantuarez,0,Alley,Brantuarez,E,109,P
1803_01,Earth,False,F/354/P,55 Cancri e,23.0,False,0.0,169.0,0.0,553.0,0.0,Nelsie Puckley,0,Nelsie,Puckley,F,354,P
1804_01,Mars,True,F/355/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Minies Curle,1,Minies,Curle,F,355,P
1805_01,Earth,True,G/284/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Doryn Bradlerson,1,Doryn,Bradlerson,G,284,S
1806_01,Mars,False,E/138/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Goos Hotte,0,Goos,Hotte,E,138,S
1807_01,Europa,False,B/58/P,55 Cancri e,30.0,False,0.0,3722.0,4.0,140.0,4045.0,Ainor Ingetrody,0,Ainor,Ingetrody,B,58,P
1808_01,Earth,False,F/346/S,TRAPPIST-1e,33.0,False,0.0,763.0,8.0,2.0,30.0,Rician Pollarkeeks,0,Rician,Pollarkeeks,F,346,S
1810_01,Mars,False,F/356/P,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,Whee Ruité,0,Whee,Ruité,F,356,P
1811_01,Earth,True,G/285/S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Gerry Georgasey,1,Gerry,Georgasey,G,285,S
1811_02,Earth,False,F/347/S,TRAPPIST-1e,28.506046783895442,*MISSING*,928.0,20.0,0.0,0.0,0.0,Gerek Georgasey,0,Gerek,Georgasey,F,347,S
1812_01,*MISSING*,False,F/357/P,TRAPPIST-1e,25.0,False,9.0,852.0,73.0,12.0,57.0,Agnesa Hickson,1,Agnesa,Hickson,F,357,P
1813_01,Earth,False,F/358/P,55 Cancri e,18.0,False,0.0,0.0,454.0,0.0,263.0,Allara Cainghannon,0,Allara,Cainghannon,F,358,P
1816_01,Europa,False,C/68/S,TRAPPIST-1e,60.0,True,1891.0,640.0,0.0,360.0,52.0,Naosura Dicomeng,1,Naosura,Dicomeng,C,68,S
1816_02,Europa,False,C/68/S,TRAPPIST-1e,41.0,False,0.0,2334.0,1.0,6.0,23.0,Shail Tertchty,1,Shail,Tertchty,C,68,S
1817_01,Earth,False,F/349/S,PSO J318.5-22,16.0,False,112.0,0.0,38.0,77.0,443.0,Marky Lanks,0,Marky,Lanks,F,349,S
1818_01,Earth,True,G/297/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Felia Portananney,1,Felia,Portananney,G,297,P
1821_01,Earth,False,G/298/P,TRAPPIST-1e,26.0,False,299.06214263391524,4.0,361.0,0.0,19.0,Ronna Cohendright,0,Ronna,Cohendright,G,298,P
1822_01,Earth,False,G/299/P,TRAPPIST-1e,31.0,False,2.0,811.0,0.0,0.0,0.0,Charly Mirez,1,Charly,Mirez,G,299,P
1823_01,*MISSING*,False,*MISSING*,TRAPPIST-1e,67.0,False,143.0,68.0,496.0,182.0,9.0,Loree Byerson,1,Loree,Byerson,*MISSING*,*MISSING*,*MISSING*
